cnpj,razao_social,nome_fantasia,descricao_situacao_cadastral,data_inicio_atividade,natureza_juridica,porte,municipio,uf,codigo_municipio_ibge,cnae_fiscal,cnae_fiscal_descricao,capital_social,opcao_pelo_mei,opcao_pelo_simples,erro
35473398000168,SOUZAMED IMPORTADORA E DISTRIBUIDORA HOSPITALAR LTDA,SOUZAMED,INAPTA,2019-11-11,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,WENCESLAU BRAZ,PR,4128500.0,4773300.0,Comércio varejista de artigos médicos e ortopédicos,55000.0,False,False,
44219136000162,ATLAS EQUIPAMENTOS LTDA,ATLAS EQUIPAMENTOS,ATIVA,2021-11-11,Sociedade Empresária Limitada,MICRO EMPRESA,CURITIBA,PR,4106902.0,4642702.0,Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho,60000.0,False,True,
27136199000136,RAVD EPI E CONSULTORIA SST LTDA,RAVD EPI,ATIVA,2017-02-17,Sociedade Empresária Limitada,MICRO EMPRESA,JOAO PESSOA,PB,2507507.0,4642702.0,Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho,200000.0,False,True,
39500536000101,FAROMED COMERCIO DE MATERIAIS HOSPITALARES LTDA,FAROMED LTDA,BAIXADA,2020-10-21,Sociedade Empresária Limitada,MICRO EMPRESA,JABOATAO DOS GUARARAPES,PE,2607901.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",100000.0,False,False,
32674091000137,"MPRR COMERCIO, ASSESSORIA E PARTICIPACOES LTDA.",MPRR,ATIVA,2019-02-05,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,SAO PAULO,SP,3550308.0,4713002.0,"Lojas de variedades, exceto lojas de departamentos ou magazines",40000.0,False,True,
38714672000131,RCORE INSUMOS MEDICOS LTDA,RCORE,ATIVA,2020-09-23,Sociedade Empresária Limitada,DEMAIS,SAO CAETANO DO SUL,SP,3548807.0,4664800.0,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças",100000.0,False,False,
30769219000110,MEDICAL VENETUS SP COMERCIO IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA,,ATIVA,2018-06-22,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,GUARULHOS,SP,3518800.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",100000.0,False,False,
29912285000119,"SIRIUS MEDICAL, COMERCIO DE PRODUTOS MEDICOS LTDA",SIRIUS MEDICAL COMERCIO DE PRODUTOS MEDICOS,ATIVA,2018-03-12,Sociedade Empresária Limitada,DEMAIS,BRASILIA,DF,5300108.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",250000.0,False,False,
11186851000197,NEOCIRURGICA PRODUTOS MEDICOS LTDA,,ATIVA,2009-09-30,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,RECIFE,PE,2611606.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",600000.0,False,False,
54801196000142,HP BIOPROTESES LTDA,,ATIVA,1985-08-27,Sociedade Empresária Limitada,DEMAIS,SAO PAULO,SP,3550308.0,3250705.0,Fabricação de materiais para medicina e odontologia,100000.0,False,False,
14425382000100,MEDICAL LIFE COMERCIO LTDA,,INAPTA,2011-10-06,Sociedade Empresária Limitada,DEMAIS,BELO HORIZONTE,MG,3106200.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",120000.0,,,
58635830000175,FARMARIN INDUSTRIA E COMERCIO LTDA,FARMARIN HUMANOVA,ATIVA,1988-02-25,Sociedade Empresária Limitada,DEMAIS,GUARULHOS,SP,3518800.0,2121101.0,Fabricação de medicamentos alopáticos para uso humano,127256220.0,,,
06628333000146,FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,,ATIVA,1981-06-01,Sociedade Empresária Limitada,DEMAIS,BARBALHA,CE,2301901.0,2121101.0,Fabricação de medicamentos alopáticos para uso humano,230648300.0,,,
08778201000126,DROGAFONTE LTDA,DROGAFONTE,ATIVA,1983-11-10,Sociedade Empresária Limitada,DEMAIS,PAULISTA,PE,2610707.0,4644301.0,Comércio atacadista de medicamentos e drogas de uso humano,6000000.0,,,
17174657000844,HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA,,ATIVA,2022-11-18,Sociedade Empresária Limitada,DEMAIS,GOVERNADOR VALADARES,MG,3127701.0,2121101.0,Fabricação de medicamentos alopáticos para uso humano,60017036.0,,,
49324221000880,FRESENIUS KABI BRASIL LTDA.,,ATIVA,2003-03-07,Sociedade Empresária Limitada,DEMAIS,AQUIRAZ,CE,2301000.0,2121101.0,Fabricação de medicamentos alopáticos para uso humano,322052480.0,,,
01440590000136,FRESENIUS MEDICAL CARE LTDA,,ATIVA,1996-08-16,Sociedade Empresária Limitada,DEMAIS,JAGUARIUNA,SP,3524709.0,2121101.0,Fabricação de medicamentos alopáticos para uso humano,833795650.0,,,
12889035000102,INOVAMED HOSPITALAR LTDA,,ATIVA,2010-11-18,Sociedade Empresária Limitada,DEMAIS,ERECHIM,RS,4307005.0,4644301.0,Comércio atacadista de medicamentos e drogas de uso humano,8004000.0,,,
12882932000194,EXOMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA,,ATIVA,1988-06-08,Sociedade Empresária Limitada,DEMAIS,RECIFE,PE,2611606.0,4644301.0,Comércio atacadista de medicamentos e drogas de uso humano,1000000.0,,,
34938686000188,G2V SOLUCOES MEDICAS LTDA,,ATIVA,2019-09-20,Sociedade Empresária Limitada,MICRO EMPRESA,MAGE,RJ,3302502.0,4644301.0,Comércio atacadista de medicamentos e drogas de uso humano,500000.0,False,True,
44037882000135,MBJ DISTRIBUIDORA DE MEDICAMENTOS E LOGISTICA LTDA,MBJ HOSPITALAR,ATIVA,2021-10-27,Sociedade Empresária Limitada,DEMAIS,GARANHUNS,PE,2606002.0,4644301.0,Comércio atacadista de medicamentos e drogas de uso humano,200000.0,False,False,
94389400000184,MCW PRODUTOS MEDICOS E HOSPITALARES LTDA,,ATIVA,1991-12-26,Sociedade Empresária Limitada,DEMAIS,VERA CRUZ,RS,4322707.0,4644301.0,Comércio atacadista de medicamentos e drogas de uso humano,7743222.0,,,
01571702000198,HALEX ISTAR INDUSTRIA FARMACEUTICA SA,HALEX ISTAR INDUSTRIA FARMACEUTICA,ATIVA,1967-05-31,Sociedade Anônima Fechada,DEMAIS,GOIANIA,GO,5208707.0,2121101.0,Fabricação de medicamentos alopáticos para uso humano,156486930.0,,,
90108283000182,CONTATTI COMERCIO E REPRESENTACOES LTDA,CONTATTI MEDICAL,ATIVA,1984-10-09,Sociedade Empresária Limitada,DEMAIS,PORTO ALEGRE,RS,4314902.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",12000000.0,,,
47783547000174,SEND PHARMA DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS HOSPITALARES LTDA,SEND PHARMA DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS,ATIVA,2022-08-31,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,RECIFE,PE,2611606.0,4644301.0,Comércio atacadista de medicamentos e drogas de uso humano,20000.0,False,True,
10293279000100,SUPRIMED COMERCIO MATERIAL HOSPITALAR LTDA,SUPRIMED COMERCIO,ATIVA,2008-07-29,Sociedade Empresária Limitada,MICRO EMPRESA,PARNAMIRIM,RN,2403251.0,4644301.0,Comércio atacadista de medicamentos e drogas de uso humano,100000.0,False,True,
49439307000182,BORBA E XAVIER SOLUCOES LTDA,ILP SOLUCOES,ATIVA,2023-02-02,Sociedade Empresária Limitada,MICRO EMPRESA,CARUARU,PE,2604106.0,4649408.0,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar",200000.0,False,True,
19750069000160,FORLIMP COMERCIO E DISTRIBUICAO DE PRODUTOS DE PERFUMARIA E LIMPEZA LTDA,,ATIVA,2014-02-18,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,JOAO PESSOA,PB,2507507.0,4649408.0,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar",72400.0,False,True,
40223106000179,DARLU INDUSTRIA TEXTIL LTDA,DARLU,ATIVA,2020-12-30,Sociedade Empresária Limitada,MICRO EMPRESA,BARAO DE COTEGIPE,RS,4301701.0,1359600.0,Fabricação de outros produtos têxteis não especificados anteriormente,20000.0,False,True,
48778881000100,FASTMED COMERCIO DE MEDICAMENTOS E MATERIAIS HOSPITALARES LTDA,,ATIVA,2022-12-01,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,LONDRINA,PR,4113700.0,4644301.0,Comércio atacadista de medicamentos e drogas de uso humano,100000.0,False,False,
09138326000154,PABLO LUIS MARTINS,HAND TEC EQUIPAMENTOS,ATIVA,2007-10-19,Empresário (Individual),EMPRESA DE PEQUENO PORTE,SAO JOSE,SC,4216602.0,8211300.0,Serviços combinados de escritório e apoio administrativo,10000.0,False,True,
03812429000171,POLYSUTURE INDUSTRIA E COMERCIO LTDA,POLYSUTURE,ATIVA,2000-05-17,Sociedade Empresária Limitada,DEMAIS,SAO SEBASTIAO DO PARAISO,MG,3164704.0,3250705.0,Fabricação de materiais para medicina e odontologia,20986488.0,,,
01722296000117,PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA,PANORAMA,ATIVA,1997-03-25,Sociedade Empresária Limitada,DEMAIS,FORTALEZA,CE,2304400.0,4644301.0,Comércio atacadista de medicamentos e drogas de uso humano,2500000.0,,,
37844479000233,BIOLINE FIOS CIRURGICOS LTDA,BIOLINE FIOS CIRURGICOS FILIAL 01,ATIVA,2016-09-21,Sociedade Empresária Limitada,DEMAIS,ANAPOLIS,GO,5201108.0,3250705.0,Fabricação de materiais para medicina e odontologia,1000000.0,,,
14416886000163,COBERMED COMERCIO DE MATERIAIS MEDICOS LTDA,,ATIVA,2011-10-04,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,MACEIO,AL,2704302.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",1000000.0,False,False,
58950775000108,COTACAO COM REPRESENTACAO IMPORTACAO E EXPORTACAO LTDA,COTACAO CRIE,ATIVA,1988-05-25,Sociedade Empresária Limitada,DEMAIS,SAO PAULO,SP,3550308.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",1000000.0,,,
66877184000180,DOC MED COMERCIO IMPORTACAO E EXPORTACAO LTDA,MERIL DO BRASIL,ATIVA,1991-09-06,Sociedade Empresária Limitada,DEMAIS,OSASCO,SP,3534401.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",19000000.0,False,False,
10779833000156,MEDICAL MERCANTIL DE APARELHAGEM MEDICA LTDA,MEDICAL,ATIVA,1966-08-23,Sociedade Empresária Limitada,DEMAIS,RECIFE,PE,2611606.0,4646002.0,Comércio atacadista de produtos de higiene pessoal,2100000.0,,,
09441460000120,PADRAO DISTRIBUIDORA DE PRODUTOS E EQUIPAMENTOS HOSPITALARES PADRE CALLOU LTDA,,ATIVA,1985-06-11,Sociedade Empresária Limitada,DEMAIS,RECIFE,PE,2611606.0,4644301.0,Comércio atacadista de medicamentos e drogas de uso humano,2300000.0,,,
05823205000190,MAQUIRA INDUSTRIA DE PRODUTOS ODONTOLOGICOS S.A.,,ATIVA,2003-08-12,Sociedade Anônima Fechada,DEMAIS,MARINGA,PR,4115200.0,3250705.0,Fabricação de materiais para medicina e odontologia,37620244.0,,,
15131757000191,ABSOLUTA COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA.,,ATIVA,2012-02-15,Sociedade Empresária Limitada,DEMAIS,SANTA CRUZ DO SUL,RS,4316808.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",1500000.0,False,False,
14477127000100,LAIBO MEDICAL PRODUTOS MEDICOS E HOSPITALARES LTDA,,ATIVA,2011-09-29,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,SANTOS,SP,3548500.0,4664800.0,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças",378800.0,False,False,
23548662000104,PRO-VIDA COMERCIO DE PRODUTOS MEDICOS LTDA,PRO-VIDA MEDICAL,ATIVA,1988-12-01,Sociedade Empresária Limitada,DEMAIS,FORTALEZA,CE,2304400.0,4644301.0,Comércio atacadista de medicamentos e drogas de uso humano,1500000.0,False,False,
36753739000111,DMG COMERCIO E REPRESENTACOES DE MATERIAL MEDICO HOSPITALAR LTDA,CIRURGICA DMG,ATIVA,1991-07-15,Sociedade Empresária Limitada,DEMAIS,BRASILIA,DF,5300108.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",250000.0,,,
28198456000127,RENOVATION SERVICOS E MANUTENCAO PREDIAL LTDA,RENOVATION SERVICOS,ATIVA,2017-07-17,Sociedade Empresária Limitada,MICRO EMPRESA,RECIFE,PE,2611606.0,7112000.0,Serviços de engenharia,50000.0,False,True,
39847755000161,STM - SERV TECNICO DE MANUTENCAO LTDA,STM - SERV TECNICO DE MANUTENCAO,ATIVA,2020-11-19,Sociedade Empresária Limitada,MICRO EMPRESA,RECIFE,PE,2611606.0,4321500.0,Instalação e manutenção elétrica,121200.0,False,True,
05340639000130,PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA,,ATIVA,2002-10-17,Sociedade Empresária Limitada,DEMAIS,BARUERI,SP,3505708.0,7020400.0,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",17579184.0,,,
51627464000163,LUIS RICARDO LEITE DEOLINDO RASTREAMENTO,,ATIVA,2023-07-31,Empresário (Individual),MICRO EMPRESA,TERESINA,PI,2211001.0,8020001.0,Atividades de monitoramento de sistemas de segurança eletrônico,50000.0,False,True,
27284516000161,MAXIFROTA SERVICOS DE MANUTENCAO DE FROTA LTDA,MAXIFROTA,ATIVA,2017-03-13,Sociedade Empresária Limitada,DEMAIS,SALVADOR,BA,2927408.0,8299702.0,"Emissão de vales-alimentação, vales-transporte e similares",13000000.0,,,
21008058000151,FERNANDO UNIFORMES LTDA,FERNANDO UNIFORMES,ATIVA,2014-08-13,Sociedade Empresária Limitada,DEMAIS,MANDAGUARI,PR,4114203.0,1413401.0,"Confecção de roupas profissionais, exceto sob medida",500000.0,False,False,
39707683000157,GTMED IMPORTADORA E DISTRIBUIDORA HOSPITALAR LTDA,GTMED PRODUTOS HOSPITALARES,ATIVA,2020-11-08,Sociedade Empresária Limitada,DEMAIS,IBIPORA,PR,4109807.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",500000.0,False,False,
18279039000155,JN-MAXIMED COMERCIO DE PRODUTOS HOSPITALARES LTDA.,,ATIVA,2013-05-28,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,CASCAVEL,PR,4104808.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",800000.0,False,False,
40117556000187,HAVI MATERIAL HOSPITALAR LTDA,,ATIVA,2020-12-15,Sociedade Empresária Limitada,MICRO EMPRESA,RIO DE JANEIRO,RJ,3304557.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",120000.0,False,False,
42795205000150,AMB DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,AMB HOSPITALAR,ATIVA,2021-07-20,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,BRASILIA,DF,5300108.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",500000.0,False,True,
06106005000341,STOCK MED S/A EM RECUPERACAO JUDICIAL,STOCK MED,BAIXADA,2022-08-11,Sociedade Anônima Fechada,DEMAIS,JABOATAO DOS GUARARAPES,PE,2607901.0,4644301.0,Comércio atacadista de medicamentos e drogas de uso humano,4108057.8,False,False,
37778759000100,CWBCARE PRODUTOS MEDICO HOSPITALARES LTDA,CWBCARE,ATIVA,2020-07-20,Sociedade Empresária Limitada,DEMAIS,CURITIBA,PR,4106902.0,4664800.0,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças",10000.0,False,False,
12670981000163,PROTEGGERE COMERCIO DE EPIS LTDA,PROTEGGERE,ATIVA,2010-09-09,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,ERECHIM,RS,4307005.0,4789099.0,Comércio varejista de outros produtos não especificados anteriormente,93700.0,False,False,
41180809000120,FERREIRA SERVICOS E MANUTENCOES LTDA,FERREIRA SERVICOS E MANUTENCOES,ATIVA,2021-03-11,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,APARECIDA DE GOIANIA,GO,5201405.0,3292202.0,Fabricação de equipamentos e acessórios para segurança pessoal e profissional,250000.0,False,True,
43219256000105,LIFE CLEAN COMERCIO DE EQUIPAMENTOS LTDA,,ATIVA,2021-08-20,Sociedade Empresária Limitada,MICRO EMPRESA,RIO DE JANEIRO,RJ,3304557.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",500000.0,False,True,
08311856000190,IMPACTO PRODUTOS MEDICOS E HOSPITALARES LTDA,IMPACTO MEDICAL,ATIVA,2006-08-02,Sociedade Empresária Limitada,DEMAIS,SAO BERNARDO DO CAMPO,SP,3548708.0,3250705.0,Fabricação de materiais para medicina e odontologia,4481888.0,False,False,
39500546000147,REC DISTRIBUIDORA HOSPITALAR LTDA,REC HOSPITALAR,ATIVA,2020-10-21,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,RECIFE,PE,2611606.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",200000.0,False,False,
18153625000159,PROSANIS INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA,PROSANIS PARAMENTACAO MEDICA,ATIVA,2013-05-20,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,CAMPO GRANDE,MS,5002704.0,3250705.0,Fabricação de materiais para medicina e odontologia,3054434.0,,,
26190705000102,EQUIPE HOSPITALAR PRODUTOS MEDICO-CIRURGICOS LTDA,EQUIPE HOSPITALAR,ATIVA,2016-09-19,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,RECIFE,PE,2611606.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",200000.0,False,True,
42587791000148,CSMED PRODUTOS MEDICO-HOSPITALARES LTDA,,ATIVA,2021-07-05,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,CURITIBA,PR,4106902.0,4664800.0,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças",120000.0,False,False,
36346785000104,TRES D INDUSTRIA COMERCIO E SERVICOS LTDA,TRESD COMUNICACAO VISUAL,ATIVA,2020-02-12,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,CATOLE DO ROCHA,PB,2504306.0,3299003.0,"Fabricação de letras, letreiros e placas de qualquer material, exceto luminosos",105000.0,False,False,
10176629000140,ROGERIO DE BARROS ARAUJO,MERCADO DA CONSTRUCAO ARAUJO,ATIVA,2008-07-14,Empresário (Individual),MICRO EMPRESA,BELO JARDIM,PE,2601706.0,4744099.0,Comércio varejista de materiais de construção em geral,30000.0,False,True,
47228998000140,BH SERVICOS DE ENGENHARIA LTDA,BH ENGENHARIA,ATIVA,2022-07-20,Sociedade Empresária Limitada,MICRO EMPRESA,TORITAMA,PE,2615409.0,7112000.0,Serviços de engenharia,50000.0,False,True,
50911223000189,MEL DISTRIBUIDORA LTDA,MEL DISTRIBUIDORA,ATIVA,2023-06-01,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,ARACAJU,SE,2800308.0,4639701.0,Comércio atacadista de produtos alimentícios em geral,100000.0,False,False,
50282669000191,SMS COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA,SMS CONSTRUCAO,ATIVA,2023-04-12,Sociedade Empresária Limitada,DEMAIS,RECIFE,PE,2611606.0,4679699.0,Comércio atacadista de materiais de construção em geral,200000.0,False,False,
44836279000113,J.M.J COMERCIO E SERVICOS LTDA,J. M. J. E-COMMERCE,ATIVA,2022-01-12,Sociedade Empresária Limitada,MICRO EMPRESA,CAMPINAS,SP,3509502.0,4639701.0,Comércio atacadista de produtos alimentícios em geral,5000.0,False,False,
43946497000148,MEGA PRISMA LOCACOES E SERVICOS LTDA,MEGA PRISMA LOCACOES,ATIVA,2021-10-20,Sociedade Empresária Limitada,MICRO EMPRESA,VENTUROSA,PE,2616001.0,4744099.0,Comércio varejista de materiais de construção em geral,300000.0,False,True,
37279456000142,CPLL COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,CPLL COMERCIO,ATIVA,2020-06-01,Sociedade Empresária Limitada,MICRO EMPRESA,RECIFE,PE,2611606.0,4712100.0,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",50000.0,False,True,
51413651000144,PROSPEQTUS LTDA,PROSPEQTUS,ATIVA,2023-07-13,Sociedade Empresária Limitada,MICRO EMPRESA,RECIFE,PE,2611606.0,4744099.0,Comércio varejista de materiais de construção em geral,80000.0,False,True,
47306995000187,O E C MATERIAIS DE CONSTRUCAO E SERVICOS LTDA,O & C MATERIAIS DE CONSTRUCAO E SERVICOS,INAPTA,2022-07-27,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,JOAO PESSOA,PB,2507507.0,4530703.0,Comércio a varejo de peças e acessórios novos para veículos automotores,200000.0,False,False,
43794816000147,ARS COMERCIO E SERVICOS DE TECNOLOGIA LTDA,,ATIVA,2021-10-06,Sociedade Empresária Limitada,MICRO EMPRESA,SAO PAULO,SP,3550308.0,6204000.0,Consultoria em tecnologia da informação,100000.0,False,False,
19459842000134,VALDSON LEITE GONZAGA 03394221497,,ATIVA,2014-01-02,Empresário (Individual),MICRO EMPRESA,BELO JARDIM,PE,2601706.0,4929901.0,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal",5000.0,True,True,
48997764000120,ADERVAL LARANJEIRA COMERCIO LTDA,AL VAREJO E ATACADO,ATIVA,2022-12-28,Sociedade Empresária Limitada,MICRO EMPRESA,FLORESTA,PE,2605707.0,4711302.0,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",60000.0,False,True,
27250972000190,JR MAQUINAS LTDA,J. R. MAQUINAS,ATIVA,2017-03-08,Sociedade Empresária Limitada,MICRO EMPRESA,RECIFE,PE,2611606.0,7732201.0,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",20000.0,False,True,
10949019000132,DISMAGRAN - DISTRIBUIDORA DE MARMORE E GRANITO LTDA.,DISMAGRAN,ATIVA,2009-07-01,Sociedade Empresária Limitada,MICRO EMPRESA,BELO JARDIM,PE,2601706.0,2391503.0,"Aparelhamento de placas e execução de trabalhos em mármore, granito, ardósia e outras pedras",100000.0,False,True,
08829277000133,PERFILGRAFICA LTDA,,ATIVA,1983-12-28,Sociedade Empresária Limitada,MICRO EMPRESA,RECIFE,PE,2611606.0,1812100.0,Impressão de material de segurança,150000.0,False,False,
